Source Target Weight
习近平 林木 14
习近平 公共财政 117
习近平 建立健全 183
习近平 普惠性 14
习近平 长效机制 128
习近平 义务教育 14
习近平 养老金 64
习近平 医疗保险 64
习近平 村民 69
习近平 权益 64
习近平 博大精深 70
习近平 弘扬 114
习近平 国务院 8
习近平 金融 16
习近平 农耕 40
习近平 市场需求 23
习近平 吴奇修 5
习近平 宏观调控 5
习近平 公正 5
习近平 资金 31
习近平 监管 11
习近平 石泰峰 6
习近平 葡萄 12
习近平 农田 6
习近平 多元化 6
习近平 林田 11
习近平 宣传教育 12
习近平 灌区 6
习近平 文化遗产 6
习近平 地方 60
习近平 红白 11
习近平 严肃查处 6
习近平 廓清 6
习近平 农田水利 6
习近平 医疗卫生 6
习近平 城市化 56
习近平 燕赵 10
习近平 努力实现 10
习近平 粮食安全 5
习近平 标准化 14
习近平 贫困地区 6
习近平 扶志 14
习近平 扶智 14
习近平 美的 5
习近平 施策 14
习近平 道德 14
习近平 从严治党 18
习近平 李锦斌 9
习近平 小岗村 18
习近平 黑名单 9
习近平 大力加强 9
习近平 福祉 9
习近平 普惠 9
习近平 承包 22
习近平 韩长赋 21
习近平 骆惠宁 4
习近平 规模经营 59
习近平 难题 4
习近平 技能 4
习近平 唐良智 5
习近平 巴味渝 5
习近平 山清水秀 5
习近平 才华 5
习近平 关怀 5
习近平 和睦 5
习近平 刘永富 6
习近平 巨大贡献 6
习近平 安全感 12
习近平 集约化 100
习近平 贡献率 50
习近平 毛桥村 50
习近平 广大群众 50
习近平 拓宽渠道 50
习近平 养殖业 100
习近平 于城镇 50
习近平 农民负担 50
习近平 规模化 50
习近平 果园 50
习近平 发展观 50
习近平 林茂土 50
习近平 农作物 50
习近平 合作医疗 50
习近平 养老保险 50
习近平 村干部 50
习近平 国际 50
习近平 安民 5
习近平 金融服务 4
总书记 习近平 425
总书记 三农 423
总书记 战略 317
总书记 绿水青山 20
总书记 金山 24
总书记 银山 20
总书记 路子走 5
总书记 农业 861
总书记 结构性 55
总书记 改革 354
总书记 乡村 854
总书记 建设 593
总书记 工作 561
总书记 村庄 41
总书记 家庭 42
总书记 贫困 66
总书记 农村居民 12
总书记 收入 89
总书记 城乡居民 15
总书记 农村 1429
总书记 精神文明 15
总书记 特色 201
总书记 社会主义 165
总书记 产业 221
总书记 生态 211
总书记 乡风 61
总书记 文明 135
总书记 生活富裕 32
总书记 发展 835
总书记 农业产业 36
总书记 文化 170
总书记 农民收入 71
总书记 城乡 266
总书记 经济 152
总书记 农民 537
总书记 职业 34
总书记 农产品 159
总书记 互联网 8
总书记 物流 15
总书记 旅游 35
总书记 电商 11
总书记 经营 105
总书记 模式 50
总书记 创新 130
总书记 资本 24
总书记 下乡 19
总书记 创业 53
总书记 集体经济 51
总书记 知识 8
总书记 技术 23
总书记 管理 45
总书记 深化改革 6
总书记 数据 5
总书记 群众 128
总书记 产权制度 43
总书记 产权 10
总书记 体系 154
总书记 制度 144
总书记 机制 162
总书记 农村金融 16
总书记 供销社 6
总书记 生产 144
总书记 环境 127
总书记 服务 47
总书记 民生 33
总书记 城市 52
总书记 农民工 18
总书记 人民 26
总书记 幸福美好 9
总书记 林田湖 14
总书记 基础设施 90
总书记 教育 35
总书记 社会保障 23
总书记 公共服务 118
总书记 均等化 25
总书记 农户 59
总书记 拓宽 5
总书记 安居乐业 9
总书记 经验 31
总书记 民主 21
总书记 党组织 53
总书记 社会 117
总书记 基层 65
总书记 第一书记 19
总书记 党委 54
总书记 政府 52
总书记 责任制 24
总书记 王东明 6
总书记 粮食 45
总书记 生产能力 13
总书记 农村土地 32
总书记 贫困人口 49
总书记 幸福感 23
总书记 需求 12
总书记 中央 66
总书记 现代化 139
总书记 李克强 6
总书记 总理 6
总书记 精神 84
总书记 竞争力 21
总书记 品牌 45
总书记 现代农业 127
总书记 全国 134
总书记 产品 14
总书记 康养 6
总书记 电子商务 18
总书记 小镇 6
总书记 利益 47
总书记 服务体系 30
总书记 龙头企业 32
总书记 合作社 38
总书记 订单 6
总书记 就业 43
总书记 多渠道 9
总书记 稳定 52
总书记 扶贫 163
总书记 因地制宜 27
总书记 田园 8
总书记 法律 11
总书记 土地 52
总书记 经营权 14
总书记 市场 33
总书记 脱贫 124
总书记 基金 30
总书记 信贷 15
总书记 财政 16
总书记 融资 6
总书记 政策 113
总书记 支持 49
总书记 养老 16
总书记 企业 15
总书记 问题 237
总书记 基层组织 16
总书记 宁德 6
总书记 科学 42
总书记 宝贵 11
总书记 经济社会 24
总书记 资源 56
总书记 蓝图 12
总书记 党中央 30
总书记 城镇化 17
总书记 劳动力 10
总书记 小康 57
总书记 效益 26
总书记 农惠农 10
总书记 小康社会 29
总书记 茶叶 8
总书记 绿色 108
总书记 科技 46
总书记 报告 30
总书记 素质 5
总书记 积极性 16
总书记 市场经济 6
总书记 安全 46
总书记 食品 9
总书记 生态农业 24
总书记 智慧 9
总书记 产业链 33
总书记 食品安全 21
总书记 贫困县 16
总书记 贫困户 6
总书记 千秋 6
总书记 项目 16
总书记 标准 19
总书记 生态环境 66
总书记 养殖 11
总书记 农药 9
总书记 工业化 11
总书记 惠民 5
总书记 合作 36
总书记 投资 9
总书记 林权 12
总书记 林改 6
总书记 宝贵财富 9
总书记 改革开放 9
总书记 市场化 19
总书记 消费 10
总书记 明显改善 6
总书记 和谐社会 10
总书记 行业 10
总书记 工业 6
总书记 高水平 17
总书记 公共财政 13
总书记 建立健全 39
总书记 长效机制 17
总书记 养老金 6
总书记 医疗保险 6
总书记 村民 8
总书记 权益 6
总书记 博大精深 7
总书记 弘扬 39
总书记 金融 8
总书记 农耕 28
总书记 市场需求 14
总书记 资金 24
总书记 监管 11
总书记 石泰峰 4
总书记 葡萄 8
总书记 农田 4
总书记 多元化 4
总书记 林田 8
总书记 宣传教育 8
总书记 灌区 4
总书记 文化遗产 4
总书记 地方 12
总书记 红白 8
总书记 严肃查处 4
总书记 廓清 4
总书记 农田水利 4
总书记 医疗卫生 4
总书记 城市化 8
总书记 燕赵 8
总书记 努力实现 8
总书记 粮食安全 4
总书记 农场 17
总书记 标准化 11
总书记 贫困地区 4
总书记 扶志 12
总书记 扶智 12
总书记 美的 4
总书记 施策 11
总书记 道德 9
总书记 从严治党 14
总书记 李锦斌 8
总书记 小岗村 16
总书记 黑名单 8
总书记 大力加强 8
总书记 福祉 8
总书记 普惠 8
总书记 承包 19
总书记 韩长赋 16
总书记 规模经营 9
总书记 安全感 5
总书记 集约化 8
总书记 贡献率 4
总书记 毛桥村 4
总书记 广大群众 4
总书记 拓宽渠道 4
总书记 养殖业 8
总书记 于城镇 4
总书记 农民负担 4
总书记 规模化 4
总书记 果园 4
总书记 发展观 4
总书记 林茂土 4
总书记 农作物 4
总书记 合作医疗 4
总书记 养老保险 4
总书记 村干部 4
总书记 国际 4
总书记 安民 4
总书记 金融服务 4
三农 习近平 2367
三农 总书记 423
三农 战略 1264
三农 绿水青山 194
三农 金山 244
三农 银山 194
三农 路子走 64
三农 农业 4374
三农 结构性 107
三农 改革 1577
三农 乡村 2634
三农 建设 2902
三农 工作 3251
三农 村庄 231
三农 家庭 385
三农 贫困 328
三农 农村居民 71
三农 收入 483
三农 城乡居民 160
三农 农村 7953
三农 精神文明 92
三农 特色 528
三农 社会主义 888
三农 产业 700
三农 生态 1338
三农 乡风 180
三农 文明 550
三农 生活富裕 142
三农 发展 5718
三农 农业产业 145
三农 文化 429
三农 农民收入 709
三农 城乡 2512
三农 经济 1221
三农 农民 2924
三农 职业 66
三农 农产品 280
三农 互联网 17
三农 物流 22
三农 旅游 80
三农 电商 52
三农 经营 417
三农 模式 165
三农 创新 687
三农 新型农村 6
三农 资本 70
三农 下乡 27
三农 创业 163
三农 集体经济 189
三农 知识 111
三农 技术 194
三农 管理 254
三农 深化改革 53
三农 数据 22
三农 群众 551
三农 产权制度 179
三农 产权 49
三农 体系 561
三农 制度 912
三农 机制 700
三农 农村金融 55
三农 供销社 24
三农 生产 533
三农 环境 471
三农 服务 266
三农 民生 210
三农 城市 549
三农 农民工 19
三农 人民 193
三农 幸福美好 11
三农 林田湖 25
三农 环保 36
三农 基础设施 299
三农 教育 154
三农 医疗 16
三农 社会保障 79
三农 公共服务 659
三农 均等化 142
三农 农户 330
三农 拓宽 75
三农 安居乐业 24
三农 经验 329
三农 小微 37
三农 民主 135
三农 党组织 347
三农 社会 575
三农 基层 345
三农 第一书记 33
三农 党委 154
三农 政府 208
三农 责任制 45
三农 技能 20
三农 专家 7
三农 培训 46
三农 玉米 12
三农 项目 101
三农 难题 9
三农 需求 80
三农 现代化 890
三农 劳动力 74
三农 素质 24
三农 问题 1879
三农 绿色 237
三农 地方 83
三农 企业 72
三农 资源 143
三农 多渠道 19
三农 积极性 89
三农 王东明 7
三农 粮食 156
三农 生产能力 22
三农 农村土地 105
三农 贫困人口 115
三农 幸福感 41
三农 中央 336
三农 李克强 7
三农 总理 7
三农 精神 311
三农 竞争力 23
三农 品牌 97
三农 现代农业 768
三农 全国 772
三农 产品 33
三农 康养 7
三农 电子商务 43
三农 小镇 7
三农 利益 142
三农 服务体系 41
三农 龙头企业 80
三农 合作社 135
三农 订单 25
三农 就业 166
三农 稳定 280
三农 扶贫 629
三农 因地制宜 156
三农 田园 11
三农 法律 16
三农 土地 187
三农 经营权 12
三农 市场 200
三农 脱贫 266
三农 基金 35
三农 信贷 21
三农 财政 132
三农 融资 12
三农 政策 579
三农 支持 213
三农 养老 57
三农 基层组织 80
三农 科学 269
三农 经济效益 16
三农 商品 14
三农 经济作物 5
三农 效益 53
三农 工业 84
三农 运输 6
三农 产业链 48
三农 惠康 5
三农 食品 39
三农 科技 111
三农 招贤 5
三农 合作 213
三农 顾问团 5
三农 生态环境 330
三农 高水平 194
三农 文明村 5
三农 小康之家 5
三农 子孙后代 16
三农 安全 88
三农 标准 134
三农 体制改革 16
三农 农场 165
三农 改革开放 59
三农 石家庄 5
三农 投资 24
三农 宁德 22
三农 宝贵 65
三农 西部 13
三农 经济社会 216
三农 蓝图 30
三农 党中央 87
三农 城镇化 126
三农 小康 361
三农 农惠农 102
三农 小康社会 165
三农 茶叶 17
三农 报告 244
三农 市场经济 23
三农 生态农业 259
三农 智慧 25
三农 食品安全 38
三农 政策措施 11
三农 贫困县 49
三农 贫困户 37
三农 千秋 18
三农 水土保持 11
三农 养殖 75
三农 农药 90
三农 工业化 108
三农 惠民 15
三农 林权 44
三农 龙岩 11
三农 林改 22
三农 宝贵财富 65
三农 市场化 54
三农 消费 38
三农 明显改善 79
三农 和谐社会 129
三农 行业 84
三农 天荒坪 29
三农 蓝天 29
三农 林木 29
三农 公共财政 134
三农 建立健全 203
三农 普惠性 29
三农 长效机制 147
三农 义务教育 29
三农 养老金 79
三农 医疗保险 79
三农 村民 93
三农 权益 79
三农 博大精深 81
三农 弘扬 111
三农 国务院 18
三农 金融 33
三农 农耕 38
三农 市场需求 24
三农 期货市场 51
三农 金融机构 17
三农 规模化 53
三农 集约化 103
三农 期货 95
三农 保险 64
三农 公司 17
三农 保险公司 15
三农 农业部 6
三农 试点工作 6
三农 资金 46
三农 补贴 15
三农 银行 6
三农 成本 9
三农 监管 10
三农 吴奇修 6
三农 宏观调控 6
三农 公正 6
三农 贷款 15
三农 王先明 5
三农 石泰峰 4
三农 葡萄 8
三农 农田 5
三农 多元化 4
三农 林田 8
三农 宣传教育 8
三农 灌区 4
三农 文化遗产 4
三农 红白 8
三农 严肃查处 4
三农 廓清 4
三农 农田水利 4
三农 医疗卫生 4
三农 城市化 54
三农 燕赵 8
三农 努力实现 8
三农 粮食安全 4
三农 标准化 15
三农 贫困地区 16
三农 扶志 9
三农 扶智 9
三农 美的 4
三农 施策 22
三农 道德 15
三农 从严治党 22
三农 李锦斌 5
三农 小岗村 10
三农 黑名单 5
三农 大力加强 5
三农 福祉 5
三农 普惠 5
三农 承包 22
三农 韩长赋 18
三农 金白银 4
三农 党支部 12
三农 骆惠宁 7
三农 规模经营 61
三农 毛泽东 9
三农 孔夫子 9
三农 唐良智 4
三农 巴味渝 4
三农 山清水秀 4
三农 才华 4
三农 关怀 4
三农 和睦 4
三农 金融服务 7
三农 农行 12
三农 凌家塘 6
三农 村干部 71
三农 安全感 24
三农 贡献率 50
三农 毛桥村 50
三农 广大群众 50
三农 拓宽渠道 50
三农 养殖业 100
三农 于城镇 50
三农 农民负担 50
三农 果园 50
三农 发展观 50
三农 林茂土 50
三农 农作物 50
三农 合作医疗 50
三农 养老保险 51
三农 国际 50
三农 安民 13
战略 习近平 953
战略 总书记 317
战略 三农 1264
战略 绿水青山 75
战略 金山 83
战略 银山 75
战略 路子走 26
战略 农业 2437
战略 结构性 98
战略 改革 762
战略 乡村 2892
战略 建设 1380
战略 工作 1553
战略 村庄 93
战略 家庭 125
战略 贫困 175
战略 农村居民 40
战略 收入 250
战略 城乡居民 58
战略 农村 3825
战略 精神文明 58
战略 特色 393
战略 社会主义 485
战略 产业 549
战略 生态 504
战略 乡风 147
战略 文明 357
战略 生活富裕 86
